,Date,Visitor,Visitor Score,Home Team,Home Score,Line
5306,09/14/1985,Temple,25.0,Penn State,27.0,10.5
5307,09/14/1985,Texas Tech,21.0,Tulsa,17.0,7.0
5308,09/14/1985,Tulane,13.0,Texas Christian,30.0,12.0
5309,09/14/1985,Texas A+M,10.0,Alabama,23.0,7.5
5310,09/14/1985,U.C.L.A.,26.0,Tennessee,26.0,2.5
5311,09/14/1985,Nevada-Las Vegas,6.0,Fresno State,26.0, 
5312,09/14/1985,Utah,29.0,Hawaii,27.0,2.5
5313,09/14/1985,UTEP,24.0,Colorado State,41.0,13.5
5314,09/14/1985,Utah State,3.0,Iowa State,10.0, 
5315,09/14/1985,Vanderbilt,16.0,Kansas,42.0,6.5
5316,09/14/1985,Virginia Military,15.0,Virginia,40.0, 
5317,09/14/1985,Washington,3.0,Brigham Young,31.0,3.5
5318,09/14/1985,Washington State,7.0,Arizona,12.0,5.0
5319,09/14/1985,Wake Forest,30.0,Boston University,0.0, 
5320,09/14/1985,Wichita State,14.0,Minnesota,28.0, 
5321,09/14/1985,Western Michigan,6.0,Army,48.0, 
5322,09/21/1985,Arkansas State,16.0,Mississippi,18.0, 
5323,09/21/1985,Arizona,23.0,California,17.0,-5.5
5324,09/21/1985,Ball State,18.0,Purdue,37.0, 
5325,09/21/1985,Baylor,20.0,Southern Cal,13.0,13.0
5326,09/21/1985,Boston College,29.0,Pittsburgh,22.0,7.0
5327,09/21/1985,Brigham Young,26.0,Temple,24.0,-9.0
5328,09/21/1985,Cincinnati,10.0,Alabama,45.0,18.0
5329,09/21/1985,Colorado State,3.0,Louisiana State,17.0,27.0
5330,09/21/1985,East Carolina,10.0,Penn State,17.0,13.0
5331,09/21/1985,Eastern Michigan,12.0,Akron,16.0, 
5332,09/21/1985,Fresno State,33.0,Oregon State,24.0, 
5333,09/21/1985,Fullerton State,8.0,Wyoming,31.0, 
5334,09/21/1985,Georgia,20.0,Clemson,13.0,0.0
5335,09/21/1985,Idaho State,30.0,UL-Lafayette,31.0, 
5336,09/21/1985,Illinois,25.0,Nebraska,52.0,9.0
5337,09/21/1985,Indiana State,10.0,Kansas,37.0, 
5338,09/21/1985,Kent State,0.0,Syracuse,34.0, 
5339,09/21/1985,Long Beach State,33.0,Hawaii,30.0, 
5340,09/21/1985,Louisiana Tech,20.0,West Texas A+M,10.0, 
5341,09/21/1985,Michigan State,10.0,Notre Dame,27.0,9.0
5342,09/21/1985,Memphis,10.0,Florida State,19.0,17.5
5343,09/21/1985,Miami-Ohio,24.0,Bowling Green,28.0, 
5344,09/21/1985,Michigan,34.0,South Carolina,3.0,3.5
5345,09/21/1985,Missouri,17.0,Texas,21.0,9.0
5346,09/21/1985,Montana,17.0,Minnesota,62.0, 
5347,09/21/1985,Mississippi State,23.0,Southern Miss,20.0,-6.5
5348,09/21/1985,Navy,35.0,Indiana,38.0,-2.5
5349,09/21/1985,No Carolina State,20.0,Wake Forest,17.0,6.0
5350,09/21/1985,UL-Monroe,17.0,Texas A+M,31.0, 
5351,09/21/1985,Northern Illinois,20.0,Iowa,48.0, 
5352,09/21/1985,New Mexico State,22.0,UTEP,20.0, 
5353,09/21/1985,North Texas,7.0,Texas Tech,28.0, 
5354,09/21/1985,Ohio,13.0,Duke,34.0, 
5355,09/21/1985,Ohio State,36.0,Colorado,13.0,-11.0
5356,09/21/1985,Pacific,0.0,Arizona State,27.0, 
5357,09/21/1985,Rice,17.0,Air Force,59.0,25.0
5358,09/21/1985,Rutgers,16.0,Army,20.0,1.0
5359,09/21/1985,San Diego State,16.0,U.C.L.A.,34.0,13.0
5360,09/21/1985,Southern Illinois,6.0,Drake,31.0, 
5361,09/21/1985,San Jose State,32.0,Utah State,35.0, 
5362,09/21/1985,Stanford,28.0,Oregon,45.0,1.5
5363,09/21/1985,Texas Christian,24.0,Kansas State,22.0,-14.5
5364,09/21/1985,Toledo,22.0,Wichita State,15.0, 
5365,09/21/1985,Tulane,11.0,Kentucky,16.0,11.5
5366,09/21/1985,Tulsa,0.0,Arkansas,24.0,13.0
5367,09/21/1985,Nevada-Las Vegas,23.0,Wisconsin,26.0, 
5368,09/21/1985,Vanderbilt,17.0,Iowa State,20.0,6.0
5369,09/21/1985,Virginia,24.0,Georgia Tech,13.0,3.0
5370,09/21/1985,Washington,29.0,Houston,12.0,-1.0
5371,09/21/1985,Washington State,37.0,Utah,44.0,-3.5
5372,09/21/1985,Wayne State,2.0,Illinois State,17.0, 
5373,09/21/1985,Western Kentucky,14.0,Louisville,23.0, 
5374,09/21/1985,West Virginia,0.0,Maryland,28.0,7.0
5375,09/28/1985,Air Force,49.0,New Mexico,12.0,-17.5
5376,09/28/1985,Akron,22.0,Bowling Green,27.0, 
5377,09/28/1985,Alabama,40.0,Vanderbilt,20.0,-16.0
5378,09/28/1985,Appalachian State,21.0,Wake Forest,24.0, 
5379,09/28/1985,Army,41.0,Pennsylvania,3.0,-19.5
5380,09/28/1985,Auburn,20.0,Tennessee,38.0,-7.5
5381,09/28/1985,Ball State,23.0,Toledo,19.0, 
5382,09/28/1985,U-C-F,21.0,Illinois State,48.0, 
5383,09/28/1985,Cincinnati,7.0,Kentucky,27.0,14.5
5384,09/28/1985,Central Michigan,13.0,Ohio,7.0, 
5385,09/28/1985,Colorado,14.0,Arizona,13.0,14.5
5386,09/28/1985,Colorado State,23.0,San Diego State,48.0,12.0
5387,09/28/1985,Drake,10.0,Indiana State,17.0, 
5388,09/28/1985,Eastern Illinois,13.0,Southern Illinois,42.0, 
5389,09/28/1985,Eastern Michigan,3.0,Kent State,28.0, 
5390,09/28/1985,Florida,36.0,Mississippi State,22.0,-5.5
5391,09/28/1985,Fresno State,59.0,Cal-San Luis Obispo,10.0, 
5392,09/28/1985,Furman,42.0,No Carolina State,20.0, 
5393,09/28/1985,Georgia Tech,14.0,Clemson,3.0,2.5
5394,09/28/1985,Houston,49.0,Louisville,27.0,-10.0
5395,09/28/1985,Indiana,36.0,Missouri,17.0,10.0
5396,09/28/1985,Iowa,57.0,Iowa State,3.0,-20.5
5397,09/28/1985,Kansas,20.0,Florida State,24.0,12.0
5398,09/28/1985,Lamar,28.0,Rice,29.0, 
5399,09/28/1985,Long Beach State,28.0,Nevada-Las Vegas,24.0, 
5400,09/28/1985,Maryland,0.0,Michigan,20.0,1.0
5401,09/28/1985,Miami-Florida,45.0,Boston College,10.0,-6.0
5402,09/28/1985,Miami-Ohio,10.0,Oklahoma State,45.0, 
5403,09/28/1985,Mississippi,27.0,Tulane,10.0,-4.5
5404,09/28/1985,Navy,17.0,Virginia,13.0,12.5
5405,09/28/1985,Notre Dame,17.0,Purdue,35.0,-4.5
5406,09/28/1985,Northern Illinois,16.0,Northwestern,38.0, 
5407,09/28/1985,New Mexico State,13.0,Arkansas,45.0, 
5408,09/28/1985,North Texas,22.0,Kansas State,10.0, 
5409,09/28/1985,Northwestern St(LA),7.0,Southern Miss,14.0, 
5410,09/28/1985,Oklahoma,13.0,Minnesota,7.0,-16.0
5411,09/28/1985,Oregon,0.0,Nebraska,63.0,20.0
5412,09/28/1985,Oregon State,6.0,Grambling,23.0, 
5413,09/28/1985,Penn State,17.0,Rutgers,10.0,-3.5
5414,09/28/1985,Pittsburgh,10.0,West Virginia,10.0,1.0
5415,09/28/1985,Southern Cal,0.0,Arizona State,24.0,0.0
5416,09/28/1985,South Carolina,21.0,Georgia,35.0,7.0
5417,09/28/1985,S-M-U,56.0,Texas Christian,21.0,-11.0
5418,09/28/1985,UL-Lafayette,23.0,Wichita State,15.0, 
5419,09/28/1985,Syracuse,14.0,Virginia Tech,24.0,2.0
5420,09/28/1985,Temple,21.0,East Carolina,7.0,-2.5
5421,09/28/1985,Texas,38.0,Stanford,34.0,-4.0
5422,09/28/1985,Texas Tech,0.0,Baylor,31.0,8.5
5423,09/28/1985,Tulsa,10.0,Texas A+M,45.0,10.0
5424,09/28/1985,Texas A+M-Kingsville,17.0,West Texas A+M,27.0, 
5425,09/28/1985,U.C.L.A.,14.0,Washington,21.0,1.0
5426,09/28/1985,UTEP,19.0,Utah,55.0,21.0
5427,09/28/1985,Utah State,7.0,Pacific,33.0, 
5428,09/28/1985,Virginia Military,7.0,North Carolina,51.0, 
5429,09/28/1985,Washington State,32.0,Ohio State,48.0,11.0
5430,09/28/1985,Wisconsin,41.0,Wyoming,17.0,-4.0
5431,09/28/1985,Western Michigan,3.0,Michigan State,7.0, 
5432,10/03/1985,Fullerton State,20.0,San Jose State,18.0, 
5433,10/04/1985,Wyoming,20.0,Utah,37.0,13.0
5434,10/05/1985,Arkansas,41.0,Texas Christian,0.0,-15.5
5435,10/05/1985,Arizona State,17.0,U.C.L.A.,40.0,3.0
5436,10/05/1985,Baylor,24.0,Houston,21.0,-5.5
5437,10/05/1985,Boston College,20.0,Rutgers,10.0,-1.5
5438,10/05/1985,Bowling Green,48.0,Western Michigan,7.0, 
5439,10/05/1985,Brigham Young,42.0,Colorado State,7.0,-26.0
5440,10/05/1985,California,39.0,Missouri,32.0,3.0
5441,10/05/1985,Clemson,7.0,Kentucky,26.0,1.0
5442,10/05/1985,Drake,20.0,Iowa State,17.0, 
5443,10/05/1985,Duke,14.0,Virginia,37.0,9.5
5444,10/05/1985,Eastern Illinois,20.0,Kansas,44.0, 
5445,10/05/1985,Florida,20.0,Louisiana State,0.0,-1.0
5446,10/05/1985,Hawaii,24.0,Fresno State,24.0,15.0
5447,10/05/1985,Illinois State,0.0,Southern Illinois,21.0, 
5448,10/05/1985,Indiana State,27.0,West Texas A+M,29.0, 
5449,10/05/1985,Kent State,17.0,Central Michigan,21.0, 
5450,10/05/1985,Long Beach State,17.0,Boise State,16.0, 
5451,10/05/1985,Louisville,0.0,Syracuse,48.0,13.5
5452,10/05/1985,Michigan State,31.0,Iowa,35.0,16.0
5453,10/05/1985,Maryland,31.0,No Carolina State,17.0,-21.0
5454,10/05/1985,Memphis,28.0,Mississippi State,31.0,6.5
5455,10/05/1985,Miami-Florida,27.0,East Carolina,15.0,-14.5
5456,10/05/1985,Mississippi,0.0,Auburn,41.0,14.5
5457,10/05/1985,North Carolina,0.0,Georgia Tech,31.0,5.0
5458,10/05/1985,Notre Dame,15.0,Air Force,21.0,5.5
5459,10/05/1985,Northern Illinois,0.0,Ball State,29.0, 
5460,10/05/1985,New Mexico,7.0,Nebraska,38.0,45.5
5461,10/05/1985,Northwestern,7.0,Indiana,26.0,8.0
5462,10/05/1985,Ohio,22.0,Miami-Ohio,29.0, 
5463,10/05/1985,Ohio State,28.0,Illinois,31.0,-2.5
5464,10/05/1985,Oklahoma,41.0,Kansas State,6.0,-31.0
5465,10/05/1985,Oregon State,0.0,Southern Cal,63.0,24.0
5466,10/05/1985,Pacific,19.0,New Mexico State,10.0, 
5467,10/05/1985,Purdue,15.0,Minnesota,45.0,-8.0
5468,10/05/1985,Rice,16.0,Texas,44.0,24.0
5469,10/05/1985,South Carolina,7.0,Pittsburgh,42.0,3.5
5470,10/05/1985,S-M-U,6.0,Arizona,28.0,-7.5
5471,10/05/1985,Stanford,22.0,San Diego State,41.0,1.0
5472,10/05/1985,UL-Lafayette,16.0,Southern Miss,38.0, 
5473,10/05/1985,Temple,28.0,Cincinnati,16.0,-13.5
5474,10/05/1985,Toledo,10.0,Eastern Michigan,21.0, 
5475,10/05/1985,Tulsa,13.0,Oklahoma State,25.0,25.0
5476,10/05/1985,Texas A+M,28.0,Texas Tech,27.0,-8.0
5477,10/05/1985,Utah State,7.0,Nevada-Las Vegas,14.0, 
5478,10/05/1985,Vanderbilt,24.0,Tulane,17.0,3.0
5479,10/05/1985,Virginia Tech,9.0,West Virginia,24.0,5.0
5480,10/05/1985,Washington,19.0,Oregon,13.0,-10.0
5481,10/05/1985,Wake Forest,29.0,Tennessee,31.0,17.0
5482,10/05/1985,Wichita State,3.0,Texas-Arlington,31.0, 
5483,10/05/1985,Wisconsin,6.0,Michigan,33.0,13.0
5484,10/05/1985,Yale,16.0,Army,59.0,29.0
5485,10/12/1985,Air Force,24.0,Navy,7.0,-7.5
5486,10/12/1985,Alabama,17.0,Penn State,19.0,-1.5
5487,10/12/1985,Arkansas,30.0,Texas Tech,7.0,-14.5
5488,10/12/1985,Ball State,36.0,Ohio,23.0, 
5489,10/12/1985,Baylor,21.0,S-M-U,14.0,6.5
5490,10/12/1985,Boston College,14.0,Army,45.0,-1.0
5491,10/12/1985,Bowling Green,42.0,Eastern Michigan,24.0, 
5492,10/12/1985,Cincinnati,0.0,Miami-Florida,38.0,27.0
5493,10/12/1985,Central Michigan,24.0,Western Michigan,17.0, 
5494,10/12/1985,Colorado State,45.0,New Mexico,28.0,3.0
5495,10/12/1985,Duke,7.0,South Carolina,28.0,7.0
5496,10/12/1985,East Carolina,14.0,UL-Lafayette,16.0, 
5497,10/12/1985,Florida State,27.0,Auburn,59.0,4.0
5498,10/12/1985,Fullerton State,32.0,Utah State,30.0, 
5499,10/12/1985,Georgia,49.0,Mississippi,21.0,-10.0
5500,10/12/1985,Hawaii,26.0,Wyoming,18.0,2.5
5501,10/12/1985,Houston,16.0,Texas A+M,43.0,7.0
5502,10/12/1985,Illinois,24.0,Purdue,30.0,0.0
5503,10/12/1985,Illinois State,14.0,Eastern Illinois,21.0, 
5504,10/12/1985,Indiana,7.0,Ohio State,48.0,14.0
5505,10/12/1985,Indiana State,7.0,Northern Iowa,24.0, 
5506,10/12/1985,Iowa,23.0,Wisconsin,13.0,-10.5
5507,10/12/1985,Kansas,21.0,Iowa State,22.0,-13.5
5508,10/12/1985,Long Beach State,35.0,Tulsa,37.0, 
5509,10/12/1985,Louisiana State,49.0,Vanderbilt,7.0,-10.0
5510,10/12/1985,Miami-Ohio,26.0,Toledo,14.0, 
5511,10/12/1985,Michigan,31.0,Michigan State,0.0,-11.0
5512,10/12/1985,Minnesota,21.0,Northwestern,10.0,-11.0
5513,10/12/1985,Missouri,7.0,Colorado,38.0,5.5
5514,10/12/1985,Mississippi State,19.0,Kentucky,33.0,1.0
5515,10/12/1985,No Carolina State,10.0,Pittsburgh,24.0,17.5
5516,10/12/1985,Nebraska,34.0,Oklahoma State,24.0,-6.0
5517,10/12/1985,Oklahoma,14.0,Texas,7.0,-8.5
5518,10/12/1985,Pacific,14.0,Nevada-Las Vegas,24.0, 
5519,10/12/1985,Rutgers,13.0,Temple,14.0,6.5
5520,10/12/1985,San Diego State,0.0,Brigham Young,28.0,18.0
5521,10/12/1985,San Jose State,17.0,Fresno State,37.0, 
5522,10/12/1985,Southern Miss,42.0,Louisville,12.0,-17.5
5523,10/12/1985,Texas-Arlington,10.0,Drake,21.0, 
5524,10/12/1985,Texas Christian,27.0,Rice,34.0,-1.5
5525,10/12/1985,Tennessee,10.0,Florida,17.0,9.0
5526,10/12/1985,Tulane,21.0,Memphis,38.0,11.0
5527,10/12/1985,U.C.L.A.,34.0,Stanford,9.0,-10.0
5528,10/12/1985,Utah,27.0,Arizona State,34.0,10.0
5529,10/12/1985,UTEP,24.0,Kent State,51.0, 
5530,10/12/1985,Virginia,24.0,Clemson,27.0,-5.0
5531,10/12/1985,Washington,28.0,California,12.0,-8.0
5532,10/12/1985,Washington State,34.0,Oregon State,0.0,-14.5
5533,10/12/1985,Western Carolina,17.0,Georgia Tech,24.0, 
5534,10/12/1985,Wake Forest,14.0,North Carolina,34.0,5.0
5535,10/12/1985,Wichita State,21.0,West Texas A+M,33.0, 
5536,10/12/1985,William + Mary,10.0,Virginia Tech,40.0, 
5537,10/19/1985,Air Force,35.0,Colorado State,19.0,-24.0
5538,10/19/1985,Army,10.0,Notre Dame,24.0,7.0
5539,10/19/1985,Auburn,17.0,Georgia Tech,14.0,-10.0
5540,10/19/1985,Ball State,16.0,Kent State,45.0, 
5541,10/19/1985,Brigham Young,45.0,New Mexico,23.0,-31.0
5542,10/19/1985,California,27.0,Oregon,24.0,4.0
5543,10/19/1985,Cincinnati,31.0,Louisville,9.0,-7.0
5544,10/19/1985,Clemson,21.0,Duke,9.0,-8.0
5545,10/19/1985,Central Michigan,18.0,Bowling Green,23.0, 
5546,10/19/1985,Colorado,40.0,Iowa State,6.0,-8.0
5547,10/19/1985,Drake,21.0,Wichita State,24.0, 
5548,10/19/1985,Eastern Michigan,27.0,Ohio,21.0, 
5549,10/19/1985,Eastern Washington,30.0,Long Beach State,23.0, 
5550,10/19/1985,Fresno State,48.0,New Mexico State,21.0, 
5551,10/19/1985,Georgia,13.0,Vanderbilt,13.0,-19.0
5552,10/19/1985,Illinois,30.0,Michigan State,17.0,-5.5
5553,10/19/1985,Kansas State,7.0,Kansas,38.0,20.0
5554,10/19/1985,Kentucky,0.0,Louisiana State,10.0,8.0
5555,10/19/1985,Lafayette,14.0,Navy,56.0, 
5556,10/19/1985,Maryland,26.0,Wake Forest,3.0,-17.0
5557,10/19/1985,Miami-Florida,27.0,Oklahoma,14.0,5.5
5558,10/19/1985,Michigan,10.0,Iowa,12.0,-3.0
5559,10/19/1985,Minnesota,22.0,Indiana,7.0,-4.0
5560,10/19/1985,North Carolina,21.0,No Carolina State,14.0,-7.5
5561,10/19/1985,Nebraska,28.0,Missouri,20.0,-29.0
5562,10/19/1985,North Texas,10.0,Texas Christian,14.0, 
5563,10/19/1985,Northwestern,17.0,Wisconsin,14.0,14.5
5564,10/19/1985,Oregon State,21.0,Washington,20.0,36.0
5565,10/19/1985,Pacific,24.0,Hawaii,15.0, 
5566,10/19/1985,Penn State,24.0,Syracuse,20.0,-6.0
5567,10/19/1985,Pittsburgh,38.0,Rutgers,10.0,-5.0
5568,10/19/1985,Purdue,27.0,Ohio State,41.0,12.0
5569,10/19/1985,Rice,29.0,Texas Tech,27.0,10.0
5570,10/19/1985,South Carolina,52.0,East Carolina,10.0,-6.5
5571,10/19/1985,S E Missouri St,13.0,Southern Illinois,51.0, 
5572,10/19/1985,San Jose State,0.0,Arizona,41.0, 
5573,10/19/1985,Southern Miss,14.0,Memphis,7.0,-2.0
5574,10/19/1985,S-M-U,37.0,Houston,13.0,-8.5
5575,10/19/1985,Stanford,6.0,Southern Cal,30.0,16.5
5576,10/19/1985,UL-Lafayette,0.0,Florida,45.0, 
5577,10/19/1985,Tennessee,16.0,Alabama,14.0,3.0
5578,10/19/1985,Texas,15.0,Arkansas,13.0,8.5
5579,10/19/1985,Toledo,3.0,Northern Illinois,16.0, 
5580,10/19/1985,Tulane,27.0,Mississippi State,31.0,14.5
5581,10/19/1985,Tulsa,14.0,Florida State,76.0,22.0
5582,10/19/1985,Texas A+M,15.0,Baylor,20.0,2.5
5583,10/19/1985,U.C.L.A.,31.0,Washington State,30.0,-7.0
5584,10/19/1985,Nevada-Las Vegas,10.0,Fullerton State,6.0, 
5585,10/19/1985,Utah,39.0,San Diego State,37.0,3.5
5586,10/19/1985,Utah State,10.0,Arizona State,42.0, 
5587,10/19/1985,Virginia Tech,28.0,Virginia,10.0,10.0
5588,10/19/1985,Western Illinois,24.0,Indiana State,42.0, 
5589,10/19/1985,Western Michigan,10.0,Miami-Ohio,10.0, 
5590,10/19/1985,William + Mary,16.0,Temple,45.0, 
5591,10/19/1985,West Texas A+M,29.0,Illinois State,29.0, 
5592,10/19/1985,West Virginia,13.0,Boston College,6.0,1.0
5593,10/26/1985,Alabama,28.0,Memphis,9.0,-7.5
5594,10/26/1985,Arizona,17.0,Stanford,28.0,-11.0
5595,10/26/1985,Arizona State,21.0,Washington State,16.0,-2.5
5596,10/26/1985,Ball State,0.0,Western Michigan,34.0, 
5597,10/26/1985,Boston College,17.0,Cincinnati,24.0,-12.0
5598,10/26/1985,Brigham Young,16.0,UTEP,23.0,-36.0
5599,10/26/1985,California,7.0,U.C.L.A.,34.0,15.5
5600,10/26/1985,Colgate,43.0,Army,45.0,23.5
5601,10/26/1985,Colorado,7.0,Nebraska,17.0,21.0
5602,10/26/1985,Colorado State,30.0,Wyoming,19.0,9.0
5603,10/26/1985,Duke,10.0,Maryland,40.0,23.5
5604,10/26/1985,Eastern Michigan,10.0,Central Michigan,17.0, 
5605,10/26/1985,Fresno State,38.0,Utah State,19.0, 
5606,10/26/1985,Florida State,20.0,North Carolina,10.0,-10.0
5607,10/26/1985,Georgia Tech,6.0,Tennessee,6.0,2.5
5608,10/26/1985,Hawaii,27.0,New Mexico,17.0,-7.0
5609,10/26/1985,Houston,27.0,Arkansas,57.0,18.5
5610,10/26/1985,Iowa State,14.0,Oklahoma,59.0,30.0
5611,10/26/1985,Illinois State,10.0,Drake,3.0, 
5612,10/26/1985,Indiana,15.0,Michigan,42.0,24.0
5613,10/26/1985,Iowa,49.0,Northwestern,10.0,-21.5
5614,10/26/1985,Kent State,14.0,Bowling Green,26.0, 
5615,10/26/1985,Kansas State,20.0,Missouri,17.0,14.0
5616,10/26/1985,Kentucky,6.0,Georgia,26.0,10.0
5617,10/26/1985,Louisville,7.0,Miami-Florida,45.0,39.5
5618,10/26/1985,Michigan State,28.0,Purdue,24.0,7.5
5619,10/26/1985,Mississippi State,9.0,Auburn,21.0,18.0
5620,10/26/1985,No Carolina State,10.0,Clemson,39.0,12.0
5621,10/26/1985,Northern Illinois,15.0,Miami-Ohio,32.0, 
5622,10/26/1985,New Mexico State,17.0,Long Beach State,38.0, 
5623,10/26/1985,Ohio,10.0,Toledo,24.0, 
5624,10/26/1985,Ohio State,23.0,Minnesota,19.0,-7.0
5625,10/26/1985,Oklahoma State,17.0,Kansas,10.0,-5.5
5626,10/26/1985,Oregon,49.0,San Diego State,37.0,2.0
5627,10/26/1985,Pacific,26.0,San Jose State,34.0, 
5628,10/26/1985,Pittsburgh,7.0,Navy,21.0,-6.5
5629,10/26/1985,Richmond,17.0,Rutgers,20.0, 
5630,10/26/1985,Southern Cal,3.0,Notre Dame,37.0,-1.5
5631,10/26/1985,Southern Illinois,34.0,Wichita State,35.0, 
5632,10/26/1985,Texas Christian,0.0,Baylor,45.0,24.5
5633,10/26/1985,Temple,14.0,Syracuse,29.0,0.0
5634,10/26/1985,Texas,14.0,S-M-U,44.0,5.5
5635,10/26/1985,Texas A+M,43.0,Rice,28.0,-16.5
5636,10/26/1985,Nevada-Las Vegas,13.0,UL-Lafayette,20.0, 
5637,10/26/1985,Utah,15.0,Air Force,37.0,13.0
5638,10/26/1985,Vanderbilt,7.0,Mississippi,35.0,9.0
5639,10/26/1985,Virginia,20.0,Wake Forest,18.0,-10.0
5640,10/26/1985,Virginia Tech,18.0,Florida,35.0,19.5
5641,10/26/1985,Wisconsin,25.0,Illinois,38.0,10.5
5642,10/26/1985,West Texas A+M,17.0,Tulsa,44.0, 
5643,10/26/1985,West Virginia,0.0,Penn State,27.0,7.5
5644,10/31/1985,New Mexico State,12.0,Nevada-Las Vegas,17.0, 
5645,11/02/1985,Arizona,27.0,Oregon State,6.0,-18.0
5646,11/02/1985,Arkansas,30.0,Rice,15.0,-22.0
5647,11/02/1985,Arizona State,30.0,California,8.0,-7.0
5648,11/02/1985,Boston College,12.0,Penn State,16.0,13.5
5649,11/02/1985,Bowling Green,34.0,Northern Illinois,14.0, 
5650,11/02/1985,U-C-F,21.0,Louisville,42.0, 
5651,11/02/1985,Colorado State,14.0,Hawaii,34.0,5.0
5652,11/02/1985,East Carolina,0.0,Southern Miss,27.0,14.0
5653,11/02/1985,Eastern Michigan,27.0,Ball State,24.0, 
5654,11/02/1985,East Tennessee St,13.0,Kentucky,23.0, 
5655,11/02/1985,Florida,14.0,Auburn,10.0,1.5
5656,11/02/1985,Fresno State,42.0,Fullerton State,7.0, 
5657,11/02/1985,Georgia Tech,9.0,Duke,0.0,-12.0
5658,11/02/1985,Holy Cross,12.0,Army,34.0,22.0
5659,11/02/1985,Houston,26.0,Texas Christian,21.0,-10.0
5660,11/02/1985,Indiana,20.0,Wisconsin,31.0,6.5
5661,11/02/1985,Iowa,13.0,Ohio State,22.0,-2.5
5662,11/02/1985,Kansas,6.0,Oklahoma,48.0,13.0
5663,11/02/1985,Long Beach State,20.0,Pacific,7.0, 
5664,11/02/1985,Louisiana State,14.0,Mississippi,0.0,-6.5
5665,11/02/1985,Memphis,10.0,Virginia Tech,31.0,5.0
5666,11/02/1985,Miami-Florida,35.0,Florida State,27.0,0.0
5667,11/02/1985,Miami-Ohio,19.0,Central Michigan,14.0, 
5668,11/02/1985,Michigan,3.0,Illinois,3.0,-6.0
5669,11/02/1985,Minnesota,26.0,Michigan State,31.0,3.5
5670,11/02/1985,Missouri,28.0,Iowa State,27.0,-1.0
5671,11/02/1985,Mississippi State,28.0,Alabama,44.0,11.0
5672,11/02/1985,Navy,17.0,Notre Dame,41.0,13.0
5673,11/02/1985,North Carolina,10.0,Maryland,28.0,13.0
5674,11/02/1985,No Carolina State,21.0,South Carolina,17.0,14.5
5675,11/02/1985,Nebraska,41.0,Kansas State,3.0,-32.0
5676,11/02/1985,New Mexico,27.0,UTEP,23.0,-5.0
5677,11/02/1985,Northern Iowa,15.0,Illinois State,3.0, 
5678,11/02/1985,Northwestern,7.0,Purdue,31.0,20.5
5679,11/02/1985,Ohio,33.0,Kent State,23.0, 
5680,11/02/1985,Oklahoma State,14.0,Colorado,11.0,-6.5
5681,11/02/1985,Rutgers,0.0,Tennessee,40.0,11.0
5682,11/02/1985,San Diego State,10.0,Air Force,31.0,19.5
5683,11/02/1985,Southern Illinois,38.0,Indiana State,41.0, 
5684,11/02/1985,San Jose State,13.0,Oregon,35.0, 
5685,11/02/1985,S-M-U,17.0,Texas A+M,19.0,-1.5
5686,11/02/1985,Stanford,0.0,Washington,34.0,14.5
5687,11/02/1985,Syracuse,12.0,Pittsburgh,0.0,4.0
5688,11/02/1985,Temple,10.0,Delaware,17.0, 
5689,11/02/1985,Toledo,13.0,Western Michigan,18.0, 
5690,11/02/1985,Texas Tech,21.0,Texas,34.0,14.0
5691,11/02/1985,Tulane,3.0,Georgia,58.0,20.5
5692,11/02/1985,Tulsa,42.0,Wichita State,26.0, 
5693,11/02/1985,Utah State,7.0,Utah,34.0, 
5694,11/02/1985,Washington State,13.0,Southern Cal,31.0,7.0
5695,11/02/1985,Wake Forest,10.0,Clemson,26.0,14.0
5696,11/02/1985,West Texas A+M,28.0,Drake,27.0, 
5697,11/02/1985,West Virginia,7.0,Virginia,27.0,3.5
5698,11/02/1985,Wyoming,0.0,Brigham Young,59.0,28.5
5699,11/07/1985,San Jose State,22.0,Long Beach State,37.0, 
5700,11/09/1985,Alabama,14.0,Louisiana State,14.0,-1.5
5701,11/09/1985,Army,7.0,Air Force,45.0,12.5
5702,11/09/1985,Baylor,14.0,Arkansas,20.0,2.0
5703,11/09/1985,Brigham Young,44.0,Utah State,0.0,-29.0
5704,11/09/1985,Chattanooga,7.0,Georgia Tech,35.0, 
5705,11/09/1985,Clemson,20.0,North Carolina,21.0,-2.5
5706,11/09/1985,Central Michigan,7.0,Toledo,10.0, 
5707,11/09/1985,Colorado,14.0,Kansas,3.0,2.5
5708,11/09/1985,Drake,15.0,Tulsa,45.0, 
5709,11/09/1985,Duke,7.0,Wake Forest,27.0,2.0
5710,11/09/1985,East Carolina,10.0,Auburn,35.0,33.5
5711,11/09/1985,Florida,3.0,Georgia,24.0,-4.0
5712,11/09/1985,Fresno State,43.0,Pacific,37.0, 
5713,11/09/1985,Hawaii,23.0,UTEP,7.0,-13.0
5714,11/09/1985,Iowa State,0.0,Nebraska,49.0,38.0
5715,11/09/1985,Illinois,0.0,Iowa,59.0,7.0
5716,11/09/1985,Indiana State,27.0,Ball State,29.0, 
5717,11/09/1985,Kent State,24.0,Miami-Ohio,52.0, 
5718,11/09/1985,Kansas State,3.0,Oklahoma State,35.0,32.0
5719,11/09/1985,Kentucky,24.0,Vanderbilt,31.0,-8.0
5720,11/09/1985,Louisville,17.0,Virginia Tech,41.0,29.0
5721,11/09/1985,Michigan State,35.0,Indiana,16.0,-6.0
